India%00,Uttar Pradesh%09,Aligarh%0902,Khair%090204
India%00,Uttar Pradesh%09,Prayagraj%0903,Sadar%090301
India%00,Uttar Pradesh%09,Prayagraj%0903,Bara%090302
India%00,Uttar Pradesh%09,Prayagraj%0903,Handia%090303
India%00,Uttar Pradesh%09,Prayagraj%0903,Karchhana%090304
India%00,Uttar Pradesh%09,Prayagraj%0903,Meja%090305
India%00,Uttar Pradesh%09,Ambedkar Nagar%0904,Akbarpur%090401
India%00,Uttar Pradesh%09,Ambedkar Nagar%0904,Jalalpur%090402
India%00,Uttar Pradesh%09,Ambedkar Nagar%0904,Tanda%090403
India%00,Uttar Pradesh%09,Amethi%0905,Amethi%090501
India%00,Uttar Pradesh%09,Amethi%0905,Gauriganj%090502
India%00,Uttar Pradesh%09,Amethi%0905,Tiloi%090503
India%00,Uttar Pradesh%09,Amroha%0906,Amroha%090601
India%00,Uttar Pradesh%09,Amroha%0906,Dhanaura%090602
India%00,Uttar Pradesh%09,Amroha%0906,Hasanpur%090603
India%00,Uttar Pradesh%09,Auraiya%0907,Auraiya%090701
India%00,Uttar Pradesh%09,Auraiya%0907,Bidhuna%090702
India%00,Uttar Pradesh%09,Ayodhya%0908,Ayodhya%090801
India%00,Uttar Pradesh%09,Ayodhya%0908,Bikapur%090802
India%00,Uttar Pradesh%09,Ayodhya%0908,Milkipur%090803
India%00,Uttar Pradesh%09,Azamgarh%0909,Azamgarh%090901
India%00,Uttar Pradesh%09,Azamgarh%0909,Lalganj%090902
India%00,Uttar Pradesh%09,Azamgarh%0909,Sagri%090903
India%00,Uttar Pradesh%09,Baghpat%0910,Baghpat%091001
India%00,Uttar Pradesh%09,Baghpat%0910,Baraut%091002
India%00,Uttar Pradesh%09,Baghpat%0910,Khekra%091003
India%00,Uttar Pradesh%09,Bahraich%0911,Bahraich%091101
India%00,Uttar Pradesh%09,Bahraich%0911,Kaiserganj%091102
India%00,Uttar Pradesh%09,Bahraich%0911,Nanpara%091103
India%00,Uttar Pradesh%09,Ballia%0912,Ballia%091201
India%00,Uttar Pradesh%09,Ballia%0912,Bansdih%091202
India%00,Uttar Pradesh%09,Ballia%0912,Rasra%091203
India%00,Uttar Pradesh%09,Balrampur%0913,Balrampur%091301
India%00,Uttar Pradesh%09,Balrampur%0913,Tulsipur%091302
India%00,Uttar Pradesh%09,Banda%0914,Banda%091401
India%00,Uttar Pradesh%09,Banda%0914,Baberu%091402
India%00,Uttar Pradesh%09,Barabanki%0915,Fatehpur%091501
India%00,Uttar Pradesh%09,Barabanki%0915,Nawabganj%091502
India%00,Uttar Pradesh%09,Barabanki%0915,Ramsanehighat%091503
India%00,Uttar Pradesh%09,Bareilly%0916,Bareilly%091601
India%00,Uttar Pradesh%09,Bareilly%0916,Aonla%091602
India%00,Uttar Pradesh%09,Bareilly%0916,Baheri%091603
India%00,Uttar Pradesh%09,Basti%0917,Basti%091701
India%00,Uttar Pradesh%09,Basti%0917,Harraiya%091702
India%00,Uttar Pradesh%09,Basti%0917,Rudhauli%091703
India%00,Uttar Pradesh%09,Bijnor%0918,Bijnor%091801
India%00,Uttar Pradesh%09,Bijnor%0918,Chandpur%091802
India%00,Uttar Pradesh%09,Bijnor%0918,Najibabad%091803
India%00,Uttar Pradesh%09,Bulandshahr%0919,Bulandshahr%091901
India%00,Uttar Pradesh%09,Bulandshahr%0919,Khurja%091902
India%00,Uttar Pradesh%09,Bulandshahr%0919,Sikandrabad%091903
India%00,Uttar Pradesh%09,Chandauli%0920,Chandauli%092001
India%00,Uttar Pradesh%09,Chandauli%0920,Sakaldiha%092002
India%00,Uttar Pradesh%09,Chitrakoot%0921,Karwi%092101
India%00,Uttar Pradesh%09,Chitrakoot%0921,Mau%092102
India%00,Uttar Pradesh%09,Deoria%0922,Deoria%092201
India%00,Uttar Pradesh%09,Deoria%0922,Barhaj%092202
India%00,Uttar Pradesh%09,Etah%0923,Etah%092301
India%00,Uttar Pradesh%09,Etah%0923,Aliganj%092302
India%00,Uttar Pradesh%09,Etawah%0924,Etawah%092401
India%00,Uttar Pradesh%09,Etawah%0924,Jaswantnagar%092402
India%00,Uttar Pradesh%09,Farrukhabad%0925,Farrukhabad%092501
India%00,Uttar Pradesh%09,Farrukhabad%0925,Kaimganj%092502
India%00,Uttar Pradesh%09,Fatehpur%0926,Fatehpur%092601
India%00,Uttar Pradesh%09,Fatehpur%0926,Bindki%092602
India%00,Uttar Pradesh%09,Firozabad%0927,Firozabad%092701
India%00,Uttar Pradesh%09,Firozabad%0927,Shikohabad%092702
India%00,Uttar Pradesh%09,Gautam Buddha Nagar%0928,Dadri%092801
India%00,Uttar Pradesh%09,Gautam Buddha Nagar%0928,Jewar%092802
India%00,Uttar Pradesh%09,Gautam Buddha Nagar%0928,Noida%092803
India%00,Uttar Pradesh%09,Gautam Buddha Nagar%0928,Greater Noida%092804
India%00,Uttar Pradesh%09,Ghaziabad%0929,Ghaziabad%092901
India%00,Uttar Pradesh%09,Ghaziabad%0929,Loni%092902
India%00,Uttar Pradesh%09,Ghaziabad%0929,Modinagar%092903
India%00,Uttar Pradesh%09,Ghazipur%0930,Ghazipur%093001
India%00,Uttar Pradesh%09,Ghazipur%0930,Saidpur%093002
India%00,Uttar Pradesh%09,Gonda%0931,Gonda%093101
India%00,Uttar Pradesh%09,Gonda%0931,Colonelganj%093102
India%00,Uttar Pradesh%09,Gorakhpur%0932,Gorakhpur%093201
India%00,Uttar Pradesh%09,Gorakhpur%0932,Bansgaon%093202
India%00,Uttar Pradesh%09,Hamirpur%0933,Hamirpur%093301
India%00,Uttar Pradesh%09,Hamirpur%0933,Rath%093302
India%00,Uttar Pradesh%09,Hapur%0934,Hapur%093401
India%00,Uttar Pradesh%09,Hapur%0934,Garhmukteshwar%093402
India%00,Uttar Pradesh%09,Hardoi%0935,Hardoi%093501
India%00,Uttar Pradesh%09,Hardoi%0935,Sandila%093502
India%00,Uttar Pradesh%09,Hathras%0936,Hathras%093601
India%00,Uttar Pradesh%09,Hathras%0936,Sadabad%093602
India%00,Uttar Pradesh%09,Jalaun%0937,Orai%093701
India%00,Uttar Pradesh%09,Jalaun%0937,Kalpi%093702
India%00,Uttar Pradesh%09,Jaunpur%0938,Jaunpur%093801
India%00,Uttar Pradesh%09,Jaunpur%0938,Shahganj%093802
India%00,Uttar Pradesh%09,Jhansi%0939,Jhansi%093901
India%00,Uttar Pradesh%09,Jhansi%0939,Mauranipur%093902
India%00,Uttar Pradesh%09,Kannauj%0940,Kannauj%094001
India%00,Uttar Pradesh%09,Kannauj%0940,Chhibramau%094002
India%00,Uttar Pradesh%09,Kanpur Dehat%0941,Akbarpur%094101
India%00,Uttar Pradesh%09,Kanpur Dehat%0941,Bhognipur%094102
India%00,Uttar Pradesh%09,Kanpur Nagar%0942,Kanpur%094201
India%00,Uttar Pradesh%09,Kanpur Nagar%0942,Bilhaur%094202
India%00,Uttar Pradesh%09,Kasganj%0943,Kasganj%094301
India%00,Uttar Pradesh%09,Kasganj%0943,Patiyali%094302
India%00,Uttar Pradesh%09,Kaushambi%0944,Manjhanpur%094401
India%00,Uttar Pradesh%09,Kaushambi%0944,Chail%094402
India%00,Uttar Pradesh%09,Kushinagar%0945,Padrauna%094501
India%00,Uttar Pradesh%09,Kushinagar%0945,Kasya%094502
India%00,Uttar Pradesh%09,Lakhimpur Kheri%0946,Lakhimpur%094601
India%00,Uttar Pradesh%09,Lakhimpur Kheri%0946,Gola Gokaran Nath%094602
India%00,Uttar Pradesh%09,Lucknow%0947,Lucknow%094701
India%00,Uttar Pradesh%09,Lucknow%0947,Bakshi Ka Talab%094702
India%00,Uttar Pradesh%09,Lucknow%0947,Malihabad%094703
India%00,Uttar Pradesh%09,Maharajganj%0948,Maharajganj%094801
India%00,Uttar Pradesh%09,Maharajganj%0948,Nautanwa%094802
India%00,Uttar Pradesh%09,Mathura%0949,Mathura%094901
India%00,Uttar Pradesh%09,Mathura%0949,Chhata%094902
India%00,Uttar Pradesh%09,Mau%0950,Mau%095001
India%00,Uttar Pradesh%09,Mau%0950,Ghosi%095002
India%00,Uttar Pradesh%09,Meerut%0951,Meerut%095101
India%00,Uttar Pradesh%09,Meerut%0951,Mawana%095102
India%00,Uttar Pradesh%09,Mirzapur%0952,Mirzapur%095201
India%00,Uttar Pradesh%09,Mirzapur%0952,Chunar%095202
India%00,Uttar Pradesh%09,Moradabad%0953,Moradabad%095301
India%00,Uttar Pradesh%09,Moradabad%0953,Thakurdwara%095302
India%00,Uttar Pradesh%09,Muzaffarnagar%0954,Muzaffarnagar%095401
India%00,Uttar Pradesh%09,Muzaffarnagar%0954,Budhana%095402
India%00,Uttar Pradesh%09,Pilibhit%0955,Pilibhit%095501
India%00,Uttar Pradesh%09,Pilibhit%0955,Bisalpur%095502
India%00,Uttar Pradesh%09,Pratapgarh%0956,Pratapgarh%095601
India%00,Uttar Pradesh%09,Pratapgarh%0956,Kunda%095602
India%00,Uttar Pradesh%09,Rae Bareli%0957,Rae Bareli%095701
India%00,Uttar Pradesh%09,Rae Bareli%0957,Lalganj%095702
India%00,Uttar Pradesh%09,Rampur%0958,Rampur%095801
India%00,Uttar Pradesh%09,Rampur%0958,Bilaspur%095802
India%00,Uttar Pradesh%09,Saharanpur%0959,Saharanpur%095901
India%00,Uttar Pradesh%09,Saharanpur%0959,Deoband%095902
India%00,Uttar Pradesh%09,Sambhal%0960,Sambhal%096001
India%00,Uttar Pradesh%09,Sambhal%0960,Chandausi%096002
India%00,Uttar Pradesh%09,Sant Kabir Nagar%0961,Khalilabad%096101
India%00,Uttar Pradesh%09,Sant Ravidas Nagar%0962,Bhadohi%096201
India%00,Uttar Pradesh%09,Shahjahanpur%0963,Shahjahanpur%096301
India%00,Uttar Pradesh%09,Shahjahanpur%0963,Powayan%096302
India%00,Uttar Pradesh%09,Shamli%0964,Shamli%096401
India%00,Uttar Pradesh%09,Shamli%0964,Kairana%096402
India%00,Uttar Pradesh%09,Shravasti%0965,Bhinga%096501
India%00,Uttar Pradesh%09,Siddharthnagar%0966,Naugarh%096601
India%00,Uttar Pradesh%09,Sitapur%0967,Sitapur%096701
India%00,Uttar Pradesh%09,Sitapur%0967,Mahmudabad%096702
India%00,Uttar Pradesh%09,Sonbhadra%0968,Robertsganj%096801
India%00,Uttar Pradesh%09,Sonbhadra%0968,Dudhi%096802
India%00,Uttar Pradesh%09,Sultanpur%0969,Sultanpur%096901
India%00,Uttar Pradesh%09,Sultanpur%0969,Kadipur%096902
India%00,Uttar Pradesh%09,Unnao%0970,Unnao%097001
India%00,Uttar Pradesh%09,Unnao%0970,Safipur%097002
India%00,Uttar Pradesh%09,Varanasi%0971,Varanasi%097101
India%00,Uttar Pradesh%09,Varanasi%0971,Pindra%097102
